,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
5792,19296770,75378,AUBANK26JAN910PE,AUBANK,0.0,2026-01-27,910.0,0.05,1000,PE,NFO-OPT,NFO
5793,16999170,66403,AUBANK26JAN900CE,AUBANK,0.0,2026-01-27,900.0,0.05,1000,CE,NFO-OPT,NFO
5794,16999426,66404,AUBANK26JAN900PE,AUBANK,0.0,2026-01-27,900.0,0.05,1000,PE,NFO-OPT,NFO
5795,19295746,75374,AUBANK26JAN890CE,AUBANK,0.0,2026-01-27,890.0,0.05,1000,CE,NFO-OPT,NFO
5796,19296002,75375,AUBANK26JAN890PE,AUBANK,0.0,2026-01-27,890.0,0.05,1000,PE,NFO-OPT,NFO
5797,16998658,66401,AUBANK26JAN880CE,AUBANK,0.0,2026-01-27,880.0,0.05,1000,CE,NFO-OPT,NFO
5798,16998914,66402,AUBANK26JAN880PE,AUBANK,0.0,2026-01-27,880.0,0.05,1000,PE,NFO-OPT,NFO
5799,19295234,75372,AUBANK26JAN870CE,AUBANK,0.0,2026-01-27,870.0,0.05,1000,CE,NFO-OPT,NFO
5800,16997634,66397,AUBANK26JAN860CE,AUBANK,0.0,2026-01-27,860.0,0.05,1000,CE,NFO-OPT,NFO
5801,16997890,66398,AUBANK26JAN860PE,AUBANK,0.0,2026-01-27,860.0,0.05,1000,PE,NFO-OPT,NFO
5802,16997122,66395,AUBANK26JAN840CE,AUBANK,0.0,2026-01-27,840.0,0.05,1000,CE,NFO-OPT,NFO
5803,16997378,66396,AUBANK26JAN840PE,AUBANK,0.0,2026-01-27,840.0,0.05,1000,PE,NFO-OPT,NFO
5804,16996610,66393,AUBANK26JAN820CE,AUBANK,0.0,2026-01-27,820.0,0.05,1000,CE,NFO-OPT,NFO
5805,16996098,66391,AUBANK26JAN800CE,AUBANK,0.0,2026-01-27,800.0,0.05,1000,CE,NFO-OPT,NFO
5806,16996354,66392,AUBANK26JAN800PE,AUBANK,0.0,2026-01-27,800.0,0.05,1000,PE,NFO-OPT,NFO
5807,19355650,75608,AUBANK26FEB1000CE,AUBANK,0.0,2026-02-24,1000.0,0.05,1000,CE,NFO-OPT,NFO
5808,19355906,75609,AUBANK26FEB1000PE,AUBANK,0.0,2026-02-24,1000.0,0.05,1000,PE,NFO-OPT,NFO
5809,19355138,75606,AUBANK26FEB980CE,AUBANK,0.0,2026-02-24,980.0,0.05,1000,CE,NFO-OPT,NFO
5810,19355394,75607,AUBANK26FEB980PE,AUBANK,0.0,2026-02-24,980.0,0.05,1000,PE,NFO-OPT,NFO
5811,19356162,75610,AUBANK26FEB1020CE,AUBANK,0.0,2026-02-24,1020.0,0.05,1000,CE,NFO-OPT,NFO
5812,19356418,75611,AUBANK26FEB1020PE,AUBANK,0.0,2026-02-24,1020.0,0.05,1000,PE,NFO-OPT,NFO
5813,19354626,75604,AUBANK26FEB960CE,AUBANK,0.0,2026-02-24,960.0,0.05,1000,CE,NFO-OPT,NFO
5814,19354882,75605,AUBANK26FEB960PE,AUBANK,0.0,2026-02-24,960.0,0.05,1000,PE,NFO-OPT,NFO
5815,19356674,75612,AUBANK26FEB1040CE,AUBANK,0.0,2026-02-24,1040.0,0.05,1000,CE,NFO-OPT,NFO
5816,19356930,75613,AUBANK26FEB1040PE,AUBANK,0.0,2026-02-24,1040.0,0.05,1000,PE,NFO-OPT,NFO
5817,19354114,75602,AUBANK26FEB940CE,AUBANK,0.0,2026-02-24,940.0,0.05,1000,CE,NFO-OPT,NFO
5818,19354370,75603,AUBANK26FEB940PE,AUBANK,0.0,2026-02-24,940.0,0.05,1000,PE,NFO-OPT,NFO
5819,19357186,75614,AUBANK26FEB1060CE,AUBANK,0.0,2026-02-24,1060.0,0.05,1000,CE,NFO-OPT,NFO
5820,19357442,75615,AUBANK26FEB1060PE,AUBANK,0.0,2026-02-24,1060.0,0.05,1000,PE,NFO-OPT,NFO
5821,19353602,75600,AUBANK26FEB920CE,AUBANK,0.0,2026-02-24,920.0,0.05,1000,CE,NFO-OPT,NFO
5822,19353858,75601,AUBANK26FEB920PE,AUBANK,0.0,2026-02-24,920.0,0.05,1000,PE,NFO-OPT,NFO
5823,19357698,75616,AUBANK26FEB1080CE,AUBANK,0.0,2026-02-24,1080.0,0.05,1000,CE,NFO-OPT,NFO
5824,19357954,75617,AUBANK26FEB1080PE,AUBANK,0.0,2026-02-24,1080.0,0.05,1000,PE,NFO-OPT,NFO
5825,19353090,75598,AUBANK26FEB900CE,AUBANK,0.0,2026-02-24,900.0,0.05,1000,CE,NFO-OPT,NFO
5826,19353346,75599,AUBANK26FEB900PE,AUBANK,0.0,2026-02-24,900.0,0.05,1000,PE,NFO-OPT,NFO
5827,19352578,75596,AUBANK26FEB880CE,AUBANK,0.0,2026-02-24,880.0,0.05,1000,CE,NFO-OPT,NFO
5828,19352834,75597,AUBANK26FEB880PE,AUBANK,0.0,2026-02-24,880.0,0.05,1000,PE,NFO-OPT,NFO
5829,19358722,75620,AUBANK26FEB1120CE,AUBANK,0.0,2026-02-24,1120.0,0.05,1000,CE,NFO-OPT,NFO
5830,19358978,75621,AUBANK26FEB1120PE,AUBANK,0.0,2026-02-24,1120.0,0.05,1000,PE,NFO-OPT,NFO
5831,19352066,75594,AUBANK26FEB860CE,AUBANK,0.0,2026-02-24,860.0,0.05,1000,CE,NFO-OPT,NFO
5832,19352322,75595,AUBANK26FEB860PE,AUBANK,0.0,2026-02-24,860.0,0.05,1000,PE,NFO-OPT,NFO
5833,19351554,75592,AUBANK26FEB840CE,AUBANK,0.0,2026-02-24,840.0,0.05,1000,CE,NFO-OPT,NFO
5834,19351810,75593,AUBANK26FEB840PE,AUBANK,0.0,2026-02-24,840.0,0.05,1000,PE,NFO-OPT,NFO
5835,17079810,66718,AUROPHARMA25DEC1220CE,AUROPHARMA,0.0,2025-12-30,1220.0,0.05,550,CE,NFO-OPT,NFO
5836,17080066,66719,AUROPHARMA25DEC1220PE,AUROPHARMA,0.0,2025-12-30,1220.0,0.05,550,PE,NFO-OPT,NFO
5837,19027970,74328,AUROPHARMA25DEC1200CE,AUROPHARMA,0.0,2025-12-30,1200.0,0.05,550,CE,NFO-OPT,NFO
5838,19028226,74329,AUROPHARMA25DEC1200PE,AUROPHARMA,0.0,2025-12-30,1200.0,0.05,550,PE,NFO-OPT,NFO
5839,19028994,74332,AUROPHARMA25DEC1240CE,AUROPHARMA,0.0,2025-12-30,1240.0,0.05,550,CE,NFO-OPT,NFO
5840,19029250,74333,AUROPHARMA25DEC1240PE,AUROPHARMA,0.0,2025-12-30,1240.0,0.05,550,PE,NFO-OPT,NFO
5841,17079298,66716,AUROPHARMA25DEC1180CE,AUROPHARMA,0.0,2025-12-30,1180.0,0.05,550,CE,NFO-OPT,NFO
5842,17079554,66717,AUROPHARMA25DEC1180PE,AUROPHARMA,0.0,2025-12-30,1180.0,0.05,550,PE,NFO-OPT,NFO
5843,17080322,66720,AUROPHARMA25DEC1260CE,AUROPHARMA,0.0,2025-12-30,1260.0,0.05,550,CE,NFO-OPT,NFO
5844,17080578,66721,AUROPHARMA25DEC1260PE,AUROPHARMA,0.0,2025-12-30,1260.0,0.05,550,PE,NFO-OPT,NFO
5845,19027458,74326,AUROPHARMA25DEC1160CE,AUROPHARMA,0.0,2025-12-30,1160.0,0.05,550,CE,NFO-OPT,NFO
5846,19027714,74327,AUROPHARMA25DEC1160PE,AUROPHARMA,0.0,2025-12-30,1160.0,0.05,550,PE,NFO-OPT,NFO
5847,19030274,74337,AUROPHARMA25DEC1280CE,AUROPHARMA,0.0,2025-12-30,1280.0,0.05,550,CE,NFO-OPT,NFO
5848,19030530,74338,AUROPHARMA25DEC1280PE,AUROPHARMA,0.0,2025-12-30,1280.0,0.05,550,PE,NFO-OPT,NFO
5849,17078786,66714,AUROPHARMA25DEC1140CE,AUROPHARMA,0.0,2025-12-30,1140.0,0.05,550,CE,NFO-OPT,NFO
5850,17079042,66715,AUROPHARMA25DEC1140PE,AUROPHARMA,0.0,2025-12-30,1140.0,0.05,550,PE,NFO-OPT,NFO
5851,17080834,66722,AUROPHARMA25DEC1300CE,AUROPHARMA,0.0,2025-12-30,1300.0,0.05,550,CE,NFO-OPT,NFO
5852,17081090,66723,AUROPHARMA25DEC1300PE,AUROPHARMA,0.0,2025-12-30,1300.0,0.05,550,PE,NFO-OPT,NFO
5853,19026434,74322,AUROPHARMA25DEC1120CE,AUROPHARMA,0.0,2025-12-30,1120.0,0.05,550,CE,NFO-OPT,NFO
5854,19026690,74323,AUROPHARMA25DEC1120PE,AUROPHARMA,0.0,2025-12-30,1120.0,0.05,550,PE,NFO-OPT,NFO
5855,19030786,74339,AUROPHARMA25DEC1320CE,AUROPHARMA,0.0,2025-12-30,1320.0,0.05,550,CE,NFO-OPT,NFO
5856,19031042,74340,AUROPHARMA25DEC1320PE,AUROPHARMA,0.0,2025-12-30,1320.0,0.05,550,PE,NFO-OPT,NFO
5857,17078274,66712,AUROPHARMA25DEC1100CE,AUROPHARMA,0.0,2025-12-30,1100.0,0.05,550,CE,NFO-OPT,NFO
5858,17078530,66713,AUROPHARMA25DEC1100PE,AUROPHARMA,0.0,2025-12-30,1100.0,0.05,550,PE,NFO-OPT,NFO
5859,17081346,66724,AUROPHARMA25DEC1340CE,AUROPHARMA,0.0,2025-12-30,1340.0,0.05,550,CE,NFO-OPT,NFO
5860,17081602,66725,AUROPHARMA25DEC1340PE,AUROPHARMA,0.0,2025-12-30,1340.0,0.05,550,PE,NFO-OPT,NFO
5861,19025410,74318,AUROPHARMA25DEC1080CE,AUROPHARMA,0.0,2025-12-30,1080.0,0.05,550,CE,NFO-OPT,NFO
5862,19025666,74319,AUROPHARMA25DEC1080PE,AUROPHARMA,0.0,2025-12-30,1080.0,0.05,550,PE,NFO-OPT,NFO
5863,19031298,74341,AUROPHARMA25DEC1360CE,AUROPHARMA,0.0,2025-12-30,1360.0,0.05,550,CE,NFO-OPT,NFO
5864,19031554,74342,AUROPHARMA25DEC1360PE,AUROPHARMA,0.0,2025-12-30,1360.0,0.05,550,PE,NFO-OPT,NFO
5865,19032834,74347,AUROPHARMA25DEC1400PE,AUROPHARMA,0.0,2025-12-30,1400.0,0.05,550,PE,NFO-OPT,NFO
5866,19032578,74346,AUROPHARMA25DEC1400CE,AUROPHARMA,0.0,2025-12-30,1400.0,0.05,550,CE,NFO-OPT,NFO
5867,17077762,66710,AUROPHARMA25DEC1060CE,AUROPHARMA,0.0,2025-12-30,1060.0,0.05,550,CE,NFO-OPT,NFO
5868,17078018,66711,AUROPHARMA25DEC1060PE,AUROPHARMA,0.0,2025-12-30,1060.0,0.05,550,PE,NFO-OPT,NFO
5869,19024898,74316,AUROPHARMA25DEC1040CE,AUROPHARMA,0.0,2025-12-30,1040.0,0.05,550,CE,NFO-OPT,NFO
5870,19025154,74317,AUROPHARMA25DEC1040PE,AUROPHARMA,0.0,2025-12-30,1040.0,0.05,550,PE,NFO-OPT,NFO
5871,19024386,74314,AUROPHARMA25DEC1000CE,AUROPHARMA,0.0,2025-12-30,1000.0,0.05,550,CE,NFO-OPT,NFO
5872,19024642,74315,AUROPHARMA25DEC1000PE,AUROPHARMA,0.0,2025-12-30,1000.0,0.05,550,PE,NFO-OPT,NFO
5873,19388930,75738,AUROPHARMA26JAN1220CE,AUROPHARMA,0.0,2026-01-27,1220.0,0.05,550,CE,NFO-OPT,NFO
5874,19390210,75743,AUROPHARMA26JAN1220PE,AUROPHARMA,0.0,2026-01-27,1220.0,0.05,550,PE,NFO-OPT,NFO
5875,17092354,66767,AUROPHARMA26JAN1200CE,AUROPHARMA,0.0,2026-01-27,1200.0,0.05,550,CE,NFO-OPT,NFO
5876,17092610,66768,AUROPHARMA26JAN1200PE,AUROPHARMA,0.0,2026-01-27,1200.0,0.05,550,PE,NFO-OPT,NFO
5877,17092866,66769,AUROPHARMA26JAN1240CE,AUROPHARMA,0.0,2026-01-27,1240.0,0.05,550,CE,NFO-OPT,NFO
5878,17093122,66770,AUROPHARMA26JAN1240PE,AUROPHARMA,0.0,2026-01-27,1240.0,0.05,550,PE,NFO-OPT,NFO
5879,19375362,75685,AUROPHARMA26JAN1180CE,AUROPHARMA,0.0,2026-01-27,1180.0,0.05,550,CE,NFO-OPT,NFO
5880,19388674,75737,AUROPHARMA26JAN1180PE,AUROPHARMA,0.0,2026-01-27,1180.0,0.05,550,PE,NFO-OPT,NFO
5881,19390466,75744,AUROPHARMA26JAN1260CE,AUROPHARMA,0.0,2026-01-27,1260.0,0.05,550,CE,NFO-OPT,NFO
5882,19394818,75761,AUROPHARMA26JAN1260PE,AUROPHARMA,0.0,2026-01-27,1260.0,0.05,550,PE,NFO-OPT,NFO
5883,17091842,66765,AUROPHARMA26JAN1160CE,AUROPHARMA,0.0,2026-01-27,1160.0,0.05,550,CE,NFO-OPT,NFO
5884,17092098,66766,AUROPHARMA26JAN1160PE,AUROPHARMA,0.0,2026-01-27,1160.0,0.05,550,PE,NFO-OPT,NFO
5885,17093378,66771,AUROPHARMA26JAN1280CE,AUROPHARMA,0.0,2026-01-27,1280.0,0.05,550,CE,NFO-OPT,NFO
5886,17093634,66772,AUROPHARMA26JAN1280PE,AUROPHARMA,0.0,2026-01-27,1280.0,0.05,550,PE,NFO-OPT,NFO
5887,19371010,75668,AUROPHARMA26JAN1140CE,AUROPHARMA,0.0,2026-01-27,1140.0,0.05,550,CE,NFO-OPT,NFO
5888,19374338,75681,AUROPHARMA26JAN1140PE,AUROPHARMA,0.0,2026-01-27,1140.0,0.05,550,PE,NFO-OPT,NFO
5889,19395074,75762,AUROPHARMA26JAN1300CE,AUROPHARMA,0.0,2026-01-27,1300.0,0.05,550,CE,NFO-OPT,NFO
5890,19396354,75767,AUROPHARMA26JAN1300PE,AUROPHARMA,0.0,2026-01-27,1300.0,0.05,550,PE,NFO-OPT,NFO
5891,17091330,66763,AUROPHARMA26JAN1120CE,AUROPHARMA,0.0,2026-01-27,1120.0,0.05,550,CE,NFO-OPT,NFO
5892,17091586,66764,AUROPHARMA26JAN1120PE,AUROPHARMA,0.0,2026-01-27,1120.0,0.05,550,PE,NFO-OPT,NFO
5893,17093890,66773,AUROPHARMA26JAN1320CE,AUROPHARMA,0.0,2026-01-27,1320.0,0.05,550,CE,NFO-OPT,NFO
5894,17094146,66774,AUROPHARMA26JAN1320PE,AUROPHARMA,0.0,2026-01-27,1320.0,0.05,550,PE,NFO-OPT,NFO
5895,19368962,75660,AUROPHARMA26JAN1100CE,AUROPHARMA,0.0,2026-01-27,1100.0,0.05,550,CE,NFO-OPT,NFO
5896,19370754,75667,AUROPHARMA26JAN1100PE,AUROPHARMA,0.0,2026-01-27,1100.0,0.05,550,PE,NFO-OPT,NFO
5897,19396610,75768,AUROPHARMA26JAN1340CE,AUROPHARMA,0.0,2026-01-27,1340.0,0.05,550,CE,NFO-OPT,NFO
5898,19396866,75769,AUROPHARMA26JAN1340PE,AUROPHARMA,0.0,2026-01-27,1340.0,0.05,550,PE,NFO-OPT,NFO
5899,17090818,66761,AUROPHARMA26JAN1080CE,AUROPHARMA,0.0,2026-01-27,1080.0,0.05,550,CE,NFO-OPT,NFO
5900,17091074,66762,AUROPHARMA26JAN1080PE,AUROPHARMA,0.0,2026-01-27,1080.0,0.05,550,PE,NFO-OPT,NFO
5901,17094402,66775,AUROPHARMA26JAN1360CE,AUROPHARMA,0.0,2026-01-27,1360.0,0.05,550,CE,NFO-OPT,NFO
5902,17099778,66796,AUROPHARMA26JAN1360PE,AUROPHARMA,0.0,2026-01-27,1360.0,0.05,550,PE,NFO-OPT,NFO
5903,17100290,66798,AUROPHARMA26JAN1400PE,AUROPHARMA,0.0,2026-01-27,1400.0,0.05,550,PE,NFO-OPT,NFO
5904,17100034,66797,AUROPHARMA26JAN1400CE,AUROPHARMA,0.0,2026-01-27,1400.0,0.05,550,CE,NFO-OPT,NFO
5905,19367426,75654,AUROPHARMA26JAN1060CE,AUROPHARMA,0.0,2026-01-27,1060.0,0.05,550,CE,NFO-OPT,NFO
5906,19368706,75659,AUROPHARMA26JAN1060PE,AUROPHARMA,0.0,2026-01-27,1060.0,0.05,550,PE,NFO-OPT,NFO
5907,17090306,66759,AUROPHARMA26JAN1040CE,AUROPHARMA,0.0,2026-01-27,1040.0,0.05,550,CE,NFO-OPT,NFO
5908,17090562,66760,AUROPHARMA26JAN1040PE,AUROPHARMA,0.0,2026-01-27,1040.0,0.05,550,PE,NFO-OPT,NFO
5909,17089794,66757,AUROPHARMA26JAN1000CE,AUROPHARMA,0.0,2026-01-27,1000.0,0.05,550,CE,NFO-OPT,NFO
5910,17090050,66758,AUROPHARMA26JAN1000PE,AUROPHARMA,0.0,2026-01-27,1000.0,0.05,550,PE,NFO-OPT,NFO
5911,17089282,66755,AUROPHARMA26JAN960CE,AUROPHARMA,0.0,2026-01-27,960.0,0.05,550,CE,NFO-OPT,NFO
5912,17089538,66756,AUROPHARMA26JAN960PE,AUROPHARMA,0.0,2026-01-27,960.0,0.05,550,PE,NFO-OPT,NFO
5913,19410434,75822,AUROPHARMA26FEB1240CE,AUROPHARMA,0.0,2026-02-24,1240.0,0.05,550,CE,NFO-OPT,NFO
5914,19410690,75823,AUROPHARMA26FEB1240PE,AUROPHARMA,0.0,2026-02-24,1240.0,0.05,550,PE,NFO-OPT,NFO
5915,19409666,75819,AUROPHARMA26FEB1200CE,AUROPHARMA,0.0,2026-02-24,1200.0,0.05,550,CE,NFO-OPT,NFO
5916,19410178,75821,AUROPHARMA26FEB1200PE,AUROPHARMA,0.0,2026-02-24,1200.0,0.05,550,PE,NFO-OPT,NFO
5917,19410946,75824,AUROPHARMA26FEB1280CE,AUROPHARMA,0.0,2026-02-24,1280.0,0.05,550,CE,NFO-OPT,NFO
5918,19411202,75825,AUROPHARMA26FEB1280PE,AUROPHARMA,0.0,2026-02-24,1280.0,0.05,550,PE,NFO-OPT,NFO
5919,19408642,75815,AUROPHARMA26FEB1160CE,AUROPHARMA,0.0,2026-02-24,1160.0,0.05,550,CE,NFO-OPT,NFO
5920,19409410,75818,AUROPHARMA26FEB1160PE,AUROPHARMA,0.0,2026-02-24,1160.0,0.05,550,PE,NFO-OPT,NFO
5921,19411970,75828,AUROPHARMA26FEB1320CE,AUROPHARMA,0.0,2026-02-24,1320.0,0.05,550,CE,NFO-OPT,NFO
5922,19412226,75829,AUROPHARMA26FEB1320PE,AUROPHARMA,0.0,2026-02-24,1320.0,0.05,550,PE,NFO-OPT,NFO
5923,19408130,75813,AUROPHARMA26FEB1120CE,AUROPHARMA,0.0,2026-02-24,1120.0,0.05,550,CE,NFO-OPT,NFO
5924,19408386,75814,AUROPHARMA26FEB1120PE,AUROPHARMA,0.0,2026-02-24,1120.0,0.05,550,PE,NFO-OPT,NFO
5925,19412482,75830,AUROPHARMA26FEB1360CE,AUROPHARMA,0.0,2026-02-24,1360.0,0.05,550,CE,NFO-OPT,NFO
5926,19412738,75831,AUROPHARMA26FEB1360PE,AUROPHARMA,0.0,2026-02-24,1360.0,0.05,550,PE,NFO-OPT,NFO
5927,19407618,75811,AUROPHARMA26FEB1080CE,AUROPHARMA,0.0,2026-02-24,1080.0,0.05,550,CE,NFO-OPT,NFO
5928,19407874,75812,AUROPHARMA26FEB1080PE,AUROPHARMA,0.0,2026-02-24,1080.0,0.05,550,PE,NFO-OPT,NFO
5929,19407106,75809,AUROPHARMA26FEB1040CE,AUROPHARMA,0.0,2026-02-24,1040.0,0.05,550,CE,NFO-OPT,NFO
5930,19407362,75810,AUROPHARMA26FEB1040PE,AUROPHARMA,0.0,2026-02-24,1040.0,0.05,550,PE,NFO-OPT,NFO
5931,17158146,67024,AXISBANK25DEC1230CE,AXISBANK,0.0,2025-12-30,1230.0,0.05,625,CE,NFO-OPT,NFO
5932,17158402,67025,AXISBANK25DEC1230PE,AXISBANK,0.0,2025-12-30,1230.0,0.05,625,PE,NFO-OPT,NFO
5933,19127810,74718,AXISBANK25DEC1240CE,AXISBANK,0.0,2025-12-30,1240.0,0.05,625,CE,NFO-OPT,NFO
5934,19128066,74719,AXISBANK25DEC1240PE,AXISBANK,0.0,2025-12-30,1240.0,0.05,625,PE,NFO-OPT,NFO
5935,19092482,74580,AXISBANK25DEC1220CE,AXISBANK,0.0,2025-12-30,1220.0,0.05,625,CE,NFO-OPT,NFO
5936,19127554,74717,AXISBANK25DEC1220PE,AXISBANK,0.0,2025-12-30,1220.0,0.05,625,PE,NFO-OPT,NFO
5937,17158658,67026,AXISBANK25DEC1250CE,AXISBANK,0.0,2025-12-30,1250.0,0.05,625,CE,NFO-OPT,NFO
5938,17158914,67027,AXISBANK25DEC1250PE,AXISBANK,0.0,2025-12-30,1250.0,0.05,625,PE,NFO-OPT,NFO
5939,17157634,67022,AXISBANK25DEC1210CE,AXISBANK,0.0,2025-12-30,1210.0,0.05,625,CE,NFO-OPT,NFO
5940,17157890,67023,AXISBANK25DEC1210PE,AXISBANK,0.0,2025-12-30,1210.0,0.05,625,PE,NFO-OPT,NFO
5941,19128322,74720,AXISBANK25DEC1260CE,AXISBANK,0.0,2025-12-30,1260.0,0.05,625,CE,NFO-OPT,NFO
5942,19128578,74721,AXISBANK25DEC1260PE,AXISBANK,0.0,2025-12-30,1260.0,0.05,625,PE,NFO-OPT,NFO
5943,19081218,74536,AXISBANK25DEC1200CE,AXISBANK,0.0,2025-12-30,1200.0,0.05,625,CE,NFO-OPT,NFO
5944,19092226,74579,AXISBANK25DEC1200PE,AXISBANK,0.0,2025-12-30,1200.0,0.05,625,PE,NFO-OPT,NFO
5945,17159170,67028,AXISBANK25DEC1270CE,AXISBANK,0.0,2025-12-30,1270.0,0.05,625,CE,NFO-OPT,NFO
5946,17159426,67029,AXISBANK25DEC1270PE,AXISBANK,0.0,2025-12-30,1270.0,0.05,625,PE,NFO-OPT,NFO
5947,17157122,67020,AXISBANK25DEC1190CE,AXISBANK,0.0,2025-12-30,1190.0,0.05,625,CE,NFO-OPT,NFO
5948,17157378,67021,AXISBANK25DEC1190PE,AXISBANK,0.0,2025-12-30,1190.0,0.05,625,PE,NFO-OPT,NFO
5949,19128834,74722,AXISBANK25DEC1280CE,AXISBANK,0.0,2025-12-30,1280.0,0.05,625,CE,NFO-OPT,NFO
5950,19129090,74723,AXISBANK25DEC1280PE,AXISBANK,0.0,2025-12-30,1280.0,0.05,625,PE,NFO-OPT,NFO
5951,19080706,74534,AXISBANK25DEC1180CE,AXISBANK,0.0,2025-12-30,1180.0,0.05,625,CE,NFO-OPT,NFO
5952,19080962,74535,AXISBANK25DEC1180PE,AXISBANK,0.0,2025-12-30,1180.0,0.05,625,PE,NFO-OPT,NFO
5953,17159682,67030,AXISBANK25DEC1290CE,AXISBANK,0.0,2025-12-30,1290.0,0.05,625,CE,NFO-OPT,NFO
5954,17159938,67031,AXISBANK25DEC1290PE,AXISBANK,0.0,2025-12-30,1290.0,0.05,625,PE,NFO-OPT,NFO
5955,17156610,67018,AXISBANK25DEC1170CE,AXISBANK,0.0,2025-12-30,1170.0,0.05,625,CE,NFO-OPT,NFO
5956,17156866,67019,AXISBANK25DEC1170PE,AXISBANK,0.0,2025-12-30,1170.0,0.05,625,PE,NFO-OPT,NFO
5957,19129346,74724,AXISBANK25DEC1300CE,AXISBANK,0.0,2025-12-30,1300.0,0.05,625,CE,NFO-OPT,NFO
5958,19129602,74725,AXISBANK25DEC1300PE,AXISBANK,0.0,2025-12-30,1300.0,0.05,625,PE,NFO-OPT,NFO
5959,19080194,74532,AXISBANK25DEC1160CE,AXISBANK,0.0,2025-12-30,1160.0,0.05,625,CE,NFO-OPT,NFO
5960,19080450,74533,AXISBANK25DEC1160PE,AXISBANK,0.0,2025-12-30,1160.0,0.05,625,PE,NFO-OPT,NFO
5961,17160450,67033,AXISBANK25DEC1310PE,AXISBANK,0.0,2025-12-30,1310.0,0.05,625,PE,NFO-OPT,NFO
5962,19138306,74759,AXISBANK25DEC1460CE,AXISBANK,0.0,2025-12-30,1460.0,0.05,625,CE,NFO-OPT,NFO
5963,19138562,74760,AXISBANK25DEC1460PE,AXISBANK,0.0,2025-12-30,1460.0,0.05,625,PE,NFO-OPT,NFO
5964,19137794,74757,AXISBANK25DEC1440CE,AXISBANK,0.0,2025-12-30,1440.0,0.05,625,CE,NFO-OPT,NFO
5965,19138050,74758,AXISBANK25DEC1440PE,AXISBANK,0.0,2025-12-30,1440.0,0.05,625,PE,NFO-OPT,NFO
5966,19136514,74752,AXISBANK25DEC1420CE,AXISBANK,0.0,2025-12-30,1420.0,0.05,625,CE,NFO-OPT,NFO
5967,19137538,74756,AXISBANK25DEC1420PE,AXISBANK,0.0,2025-12-30,1420.0,0.05,625,PE,NFO-OPT,NFO
5968,19136002,74750,AXISBANK25DEC1400CE,AXISBANK,0.0,2025-12-30,1400.0,0.05,625,CE,NFO-OPT,NFO
5969,19136258,74751,AXISBANK25DEC1400PE,AXISBANK,0.0,2025-12-30,1400.0,0.05,625,PE,NFO-OPT,NFO
5970,17162242,67040,AXISBANK25DEC1390CE,AXISBANK,0.0,2025-12-30,1390.0,0.05,625,CE,NFO-OPT,NFO
5971,17162498,67041,AXISBANK25DEC1390PE,AXISBANK,0.0,2025-12-30,1390.0,0.05,625,PE,NFO-OPT,NFO
5972,19132930,74738,AXISBANK25DEC1380CE,AXISBANK,0.0,2025-12-30,1380.0,0.05,625,CE,NFO-OPT,NFO
5973,19133186,74739,AXISBANK25DEC1380PE,AXISBANK,0.0,2025-12-30,1380.0,0.05,625,PE,NFO-OPT,NFO
5974,17161730,67038,AXISBANK25DEC1370CE,AXISBANK,0.0,2025-12-30,1370.0,0.05,625,CE,NFO-OPT,NFO
5975,17161986,67039,AXISBANK25DEC1370PE,AXISBANK,0.0,2025-12-30,1370.0,0.05,625,PE,NFO-OPT,NFO
5976,19131394,74732,AXISBANK25DEC1360CE,AXISBANK,0.0,2025-12-30,1360.0,0.05,625,CE,NFO-OPT,NFO
5977,19131650,74733,AXISBANK25DEC1360PE,AXISBANK,0.0,2025-12-30,1360.0,0.05,625,PE,NFO-OPT,NFO
5978,17161218,67036,AXISBANK25DEC1350CE,AXISBANK,0.0,2025-12-30,1350.0,0.05,625,CE,NFO-OPT,NFO
5979,17161474,67037,AXISBANK25DEC1350PE,AXISBANK,0.0,2025-12-30,1350.0,0.05,625,PE,NFO-OPT,NFO
5980,19130370,74728,AXISBANK25DEC1340CE,AXISBANK,0.0,2025-12-30,1340.0,0.05,625,CE,NFO-OPT,NFO
5981,19130626,74729,AXISBANK25DEC1340PE,AXISBANK,0.0,2025-12-30,1340.0,0.05,625,PE,NFO-OPT,NFO
5982,17160706,67034,AXISBANK25DEC1330CE,AXISBANK,0.0,2025-12-30,1330.0,0.05,625,CE,NFO-OPT,NFO
5983,17160962,67035,AXISBANK25DEC1330PE,AXISBANK,0.0,2025-12-30,1330.0,0.05,625,PE,NFO-OPT,NFO
5984,19129858,74726,AXISBANK25DEC1320CE,AXISBANK,0.0,2025-12-30,1320.0,0.05,625,CE,NFO-OPT,NFO
5985,19130114,74727,AXISBANK25DEC1320PE,AXISBANK,0.0,2025-12-30,1320.0,0.05,625,PE,NFO-OPT,NFO
5986,17160194,67032,AXISBANK25DEC1310CE,AXISBANK,0.0,2025-12-30,1310.0,0.05,625,CE,NFO-OPT,NFO
5987,17156098,67016,AXISBANK25DEC1150CE,AXISBANK,0.0,2025-12-30,1150.0,0.05,625,CE,NFO-OPT,NFO
5988,17156354,67017,AXISBANK25DEC1150PE,AXISBANK,0.0,2025-12-30,1150.0,0.05,625,PE,NFO-OPT,NFO
5989,19079682,74530,AXISBANK25DEC1140CE,AXISBANK,0.0,2025-12-30,1140.0,0.05,625,CE,NFO-OPT,NFO
